CAS-PFSP-M5T3_40.cas; 27516688.47;27748759.40;27662101.30;27640737.69;27953715.36;28031891.60;27648709.06;27701380.64;27111878.73;27767348.06
CAS-PFSP-M5T3_41.cas; 13645341.12;13583513.93;13299198.80;13439261.45;13929647.53;13446499.25;13825297.91;13585215.22;13735861.87;13663638.14
CAS-PFSP-M5T3_42.cas; 17465769.92;17338743.15;17504363.33;17508022.20;17655840.45;17543820.63;17567753.55;17427331.63;17542592.41;17467762.27
CAS-PFSP-M5T3_43.cas; 33620854.42;33665194.91;33493698.35;33699075.76;34138065.54;33834499.37;33534890.44;33596554.64;33609075.78;33544760.99
CAS-PFSP-M5T3_44.cas; 15104115.40;14835642.31;14864644.63;15191474.22;15115138.97;15055069.72;14964333.29;15005919.95;14967880.79;14993899.82
CAS-PFSP-M5T3_45.cas; 16869500.66;16887992.91;17062756.86;16979219.63;16725579.70;16944110.02;17059525.13;17042459.81;16978913.06;16975137.59
CAS-PFSP-M5T3_46.cas; 23164468.28;23215269.80;23495307.95;23480977.42;23196283.34;23266109.31;23125717.90;23228585.19;23492168.13;23176716.72
CAS-PFSP-M5T3_47.cas; 32804967.17;32984605.38;32831597.15;32709604.54;32869108.85;32607798.79;32717870.42;32905698.82;33049205.40;33030649.34
CAS-PFSP-M5T3_48.cas; 41327168.66;41283374.98;41549684.46;41433757.43;41370755.31;41311011.89;41234424.76;41596214.12;41384848.92;41418096.74
CAS-PFSP-M5T3_49.cas; 20936864.82;21215572.38;20795246.84;21016372.14;21089826.17;21016185.84;21265498.32;20726505.87;21127045.93;21261927.83
CAS-PFSP-M5T3_50.cas; 15632221.65;16223844.77;15404346.71;15117178.56;15435270.55;16105993.35;15577426.28;16044369.52;15082993.93;15511306.15
